"","seqnames","start","end","width","strand","Conc","Conc_0","Conc_6","Fold","p.value","FDR"
"13315","NC_000075.7",111297632,111298032,401,"*",10.8129467343636,11.1337815794631,10.3997294790858,0.651591946812527,1.23768029544483e-08,1.26264367767499e-06
"14996","NC_000077.7",30071441,30071841,401,"*",3.89070007345967,0,4.89070007345967,-19.8943312938298,1.26010928302454e-08,1.27830299570641e-06
"23439","NC_000085.7",29120555,29120955,401,"*",2.69901920797852,3.69901920797852,0,5.3010698706674,1.27116212866633e-08,1.28231142778369e-06
"22306","NC_000084.7",12919433,12919833,401,"*",4.89731521213126,3.52384557832855,5.58798984142421,-1.80674136105073,1.28270240764818e-08,1.28676429860573e-06
"4366","NC_000069.7",108095202,108095602,401,"*",9.86677431601067,10.2542999994165,9.33530984083725,0.81095176946747,1.39837492544264e-08,1.39505281926617e-06
"8143","NC_000072.7",31635224,31635624,401,"*",6.11083299020478,6.57723087315205,5.41731585999007,1.02954310467929,1.53773562647896e-08,1.5256534179852e-06
"22487","NC_000084.7",35992233,35992633,401,"*",8.50066653907477,8.8631073392556,8.01547238528221,0.748935225025571,1.54817787750431e-08,1.52762010568827e-06
"4769","NC_000070.7",5799238,5799638,401,"*",8.77315703149303,8.2690393646025,9.1460072232944,-0.771698176409386,1.58576620906015e-08,1.55620545853257e-06
"5829","NC_000070.7",131840592,131840992,401,"*",6.43372807471658,6.91459260649629,5.70735206229696,1.0560902688884,1.65147379474776e-08,1.6106322768658e-06
"2611","NC_000068.8",113841618,113842018,401,"*",7.48908645610461,7.83801108724353,7.02790083989937,0.712107344007466,1.65906630944807e-08,1.6106322768658e-06
"9404","NC_000073.7",16544044,16544444,401,"*",9.94391883691106,10.2827329568633,9.50029119001306,0.691169322518134,1.70284715745798e-08,1.64429471241812e-06
"11479","NC_000074.7",71229817,71230217,401,"*",8.57604064390415,8.94516892997535,8.07873338994373,0.765642860341615,1.72887826146453e-08,1.66055078549282e-06
"14163","NC_000076.7",76298803,76299203,401,"*",5.97146240497239,6.46882030319997,5.20626782877098,1.11434960760585,1.75117265010486e-08,1.67306479063193e-06
"16222","NC_000077.7",117859497,117859897,401,"*",5.36886527310964,5.88670523996788,4.55331085580435,1.18758547171215,1.84479422146273e-08,1.75323417141855e-06
"12678","NC_000075.7",53597590,53597990,401,"*",6.96968914210625,5.99543423918298,7.54596682718169,-1.3580670330116,1.9402977987221e-08,1.83434331683377e-06
"10976","NC_000074.7",14777385,14777785,401,"*",10.2432812344002,9.93439987859084,10.4975518020712,-0.508900020562782,1.95458775278641e-08,1.83822870062834e-06
"9110","NC_000072.7",136536708,136537108,401,"*",6.96007475031164,7.49728312313695,6.09452758475539,1.23977290176057,2.09591881497152e-08,1.96093295554097e-06
"15590","NC_000077.7",76563931,76564331,401,"*",6.11408934085791,6.68913911415316,5.14342529887978,1.34765116627669,2.2364666787336e-08,2.0816432380357e-06
"16201","NC_000077.7",116421947,116422347,401,"*",5.61226325710703,6.17579708259449,4.67470329739986,1.30177157538586,2.30631703916776e-08,2.13564957826934e-06
"1657","NC_000068.8",4616433,4616833,401,"*",10.0922811056297,10.4919545243869,9.5375644477765,0.835805221547084,2.69932373753741e-08,2.48682085350576e-06
"10855","NC_000074.7",4259911,4260311,401,"*",7.28534176607947,7.79241859187847,6.49655904922918,1.1388258985704,2.79103424408259e-08,2.5582591545888e-06
"19532","NC_000081.7",27656618,27657018,401,"*",7.34816560612873,7.75276413306572,6.78385714553713,0.849376866399272,3.24618748620866e-08,2.96042461810453e-06
"3675","NC_000069.7",37697498,37697898,401,"*",6.57799204248642,7.05300895884249,5.8650280530094,1.04189742249729,3.27139069315281e-08,2.96803560890063e-06
"13934","NC_000076.7",53950499,53950899,401,"*",7.05621950740821,6.0717292031657,7.63597483426012,-1.35581831157868,3.28740722035846e-08,2.96803560890063e-06
"23282","NC_000085.7",10433692,10434092,401,"*",8.19183369351891,7.5998615001069,8.61036330849991,-0.88610705978538,3.56027230134217e-08,3.19839984802665e-06
"6488","NC_000071.7",30735064,30735464,401,"*",7.99300437218256,8.33155700943482,7.54982637504364,0.690025479719071,3.61183854441674e-08,3.22866181170956e-06
"23248","NC_000085.7",8850740,8851140,401,"*",3.16288684409256,0,4.16288684409256,-19.2076033194592,3.82713839900977e-08,3.40426788526697e-06
"20200","NC_000081.7",98066350,98066750,401,"*",8.74858204790911,9.19165480137106,8.10585973581202,0.951781246597107,4.09640291055874e-08,3.62162570134217e-06
"18378","NC_000079.7",118851105,118851505,401,"*",4.08705279095857,2.0934841041782,4.8934866091133,-2.51506505094854,4.1116091752514e-08,3.62162570134217e-06
"2793","NC_000068.8",128453032,128453432,401,"*",7.43569310834074,7.87228587651972,6.80662915524636,0.92381782977085,4.54984626764735e-08,3.98818320654895e-06
"21036","NC_000082.7",90293394,90293794,401,"*",7.84557694376018,7.24863127671956,8.2665689067016,-0.881241715664235,4.68901324881941e-08,4.0722067248585e-06
"18021","NC_000079.7",75855996,75856396,401,"*",7.44260852331733,6.66752476873422,7.94406835750953,-1.11273715983149,4.69080688248639e-08,4.0722067248585e-06
"2594","NC_000068.8",110192486,110192886,401,"*",8.98813853280774,9.31909201224069,8.55793210941562,0.662704320474147,5.09561754572737e-08,4.40246727383728e-06
"11389","NC_000074.7",66232711,66233111,401,"*",4.06373875455738,1.43551004134081,4.94207757584811,-3.12267354066504,5.18373882883547e-08,4.4572748586801e-06
"13326","NC_000075.7",112063691,112064091,401,"*",11.6504354919067,11.9827849903731,11.2178599325684,0.667977522293068,5.64716549220497e-08,4.83274252572252e-06
"1461","NC_000067.7",178759791,178760191,401,"*",5.83201505802645,6.37906058423781,4.94013002362888,1.22414195918054,6.07835973494787e-08,5.17721423273366e-06
"2920","NC_000068.8",139519355,139519755,401,"*",6.02367945439675,6.59594946553515,5.06110037577846,1.32168544719854,6.22438236147562e-08,5.27669823010165e-06
"13050","NC_000075.7",86456127,86456527,401,"*",7.5619837906079,7.98432417624253,6.9623036716076,0.876534427850702,6.62094894044889e-08,5.58665771110681e-06
"5487","NC_000070.7",106995719,106996119,401,"*",5.01660134393921,5.59289475939524,4.04230036177124,1.35648986597221,7.15887817210817e-08,6.01245875133755e-06
"12448","NC_000075.7",34946341,34946741,401,"*",8.83911821633126,9.18785484562136,8.37826217318349,0.706170849014701,7.23654741890913e-08,6.04231740705133e-06
"22094","NC_000083.7",81308535,81308935,401,"*",11.9540144246365,12.2258314822868,11.61881128243,0.539482240284693,7.2613550275801e-08,6.04231740705133e-06
"8672","NC_000072.7",91441900,91442300,401,"*",9.64975041140057,9.95950535829757,9.25477598292389,0.618727249161774,7.34120243143471e-08,6.08073817910168e-06
"12430","NC_000075.7",31758037,31758437,401,"*",9.1011031913348,8.71095938428724,9.40788624745612,-0.607916564526873,8.02194607085602e-08,6.6142593699291e-06
"23199","NC_000085.7",6166097,6166497,401,"*",8.41273645816347,8.8127164263209,7.85742559560572,0.826894301546161,8.43481547265252e-08,6.87749453859932e-06
"19985","NC_000081.7",80045191,80045591,401,"*",7.98745147446935,8.35746469333485,7.48852945448512,0.757601704601337,8.48383539536946e-08,6.87749453859932e-06
"10044","NC_000073.7",73101354,73101754,401,"*",9.61387365986529,9.03256577436926,10.0270803739755,-0.862935133787751,8.49186171432352e-08,6.87749453859932e-06
"8032","NC_000072.7",18844186,18844586,401,"*",6.5370527600129,5.21448522750962,7.21528448025584,-1.70866517546882,8.49355530878689e-08,6.87749453859932e-06
"17958","NC_000079.7",68363374,68363774,401,"*",5.00604085037357,1.79394883129013,5.9260211362201,-3.6513940571728,8.66020185680442e-08,6.9811278985856e-06
"12748","NC_000075.7",58105747,58106147,401,"*",8.54850708623151,8.8747737019616,8.12620959912215,0.648904999319071,9.90227351418763e-08,7.94690457091938e-06
"7465","NC_000071.7",123510277,123510677,401,"*",8.85781812750465,9.24985133073981,8.31779219165343,0.803650806908349,1.03402456821385e-07,8.26167328683078e-06
"20496","NC_000082.7",21502503,21502903,401,"*",5.75171353780459,3.84844623259278,6.54470442248592,-2.35918351516022,1.05649297132811e-07,8.40400598382014e-06
"13607","NC_000076.7",14005533,14005933,401,"*",6.36728243154676,7.33758271294309,1.75028474667936,4.7330848712123,1.10570615239244e-07,8.75690175164488e-06
"10915","NC_000074.7",11035008,11035408,401,"*",9.76105297420723,9.34066312112399,10.0861829758432,-0.647091308216631,1.11786933610892e-07,8.8145705686108e-06
"14625","NC_000076.7",116298807,116299207,401,"*",4.59678164930287,3.11083032950791,5.31310267821077,-1.86719976232738,1.13599660969323e-07,8.9185612092307e-06
"23172","NC_000085.7",5506954,5507354,401,"*",10.892239864975,11.1887721864219,10.5185597983828,0.58775190702677,1.25070649858989e-07,9.77662651300328e-06
"10956","NC_000074.7",13740662,13741062,401,"*",5.07414326201684,5.74796091208396,3.76910783569028,1.67698153775075,1.28648550518788e-07,1.00129606755076e-05
"7751","NC_000071.7",140510286,140510686,401,"*",7.17634535855853,7.60122347155438,6.57149794361095,0.878660270284538,1.35421842376225e-07,1.04949021793454e-05
"21110","NC_000082.7",95520030,95520430,401,"*",9.96076088040424,9.45596851411906,10.3339783205646,-0.75528714915179,1.43936425577892e-07,1.11070941737606e-05
"2471","NC_000068.8",92444243,92444643,401,"*",11.0091308731535,11.3898803278921,10.4903924957388,0.773847968919995,1.45734215932871e-07,1.11979690940419e-05
"23461","NC_000085.7",31061579,31061979,401,"*",11.106971650869,11.4306689863617,10.6889805871395,0.641447154036692,1.63823454404822e-07,1.25345767635079e-05
"10647","NC_000073.7",127373640,127374040,401,"*",6.82996383142339,7.27568054681889,6.18161348254246,0.936028891093313,1.66551687729081e-07,1.26895520055866e-05
"7121","NC_000071.7",103982018,103982418,401,"*",7.73377109435787,7.14863455641505,8.14889560437516,-0.859843556203661,1.69914182032645e-07,1.28913461553087e-05
"12787","NC_000075.7",60645005,60645405,401,"*",8.94181872566915,9.24379375930118,8.55943507296825,0.598994051011164,1.72282780346337e-07,1.30163605218151e-05
"16103","NC_000077.7",107058155,107058555,401,"*",6.266181086477,6.73702390369997,5.56268223844637,1.00672431263375,1.73290011555579e-07,1.30379072444129e-05
"5891","NC_000070.7",134235330,134235730,401,"*",7.67442872547111,8.13013235782879,7.00452463794619,0.971941390312708,1.76529652103085e-07,1.32265391204374e-05
"3342","NC_000068.8",174488076,174488476,401,"*",5.07549150151673,5.67189616026594,4.04061024466817,1.36759288064434,1.79546191262715e-07,1.33969651885572e-05
"1758","NC_000068.8",19004691,19005091,401,"*",5.18926469549715,5.72822333713317,4.31907945642204,1.20416854428203,1.82591278870297e-07,1.35681099693866e-05
"1983","NC_000068.8",32345157,32345557,401,"*",5.96560057450484,6.47368892875335,5.1743313078476,1.10472348894334,1.84631542281507e-07,1.36634908154802e-05
"4925","NC_000070.7",33943587,33943987,401,"*",4.45783393926613,5.45783393926613,0,6.89212645229132,1.89816715734759e-07,1.39898793307043e-05
"12506","NC_000075.7",40828314,40828714,401,"*",5.30170431773321,5.99010734860423,3.93769562289452,1.72733717480449,1.92154090091476e-07,1.40933126504598e-05
"4703","NC_000069.7",152526849,152527249,401,"*",10.583977877342,10.8976464078927,10.1826020980085,0.618358822888062,1.92781094570724e-07,1.40933126504598e-05
"19250","NC_000080.7",106133967,106134367,401,"*",10.2125343019844,9.78335601325917,10.5428808157113,-0.654759978081131,2.04971810294259e-07,1.49240966874332e-05
"4593","NC_000069.7",138446932,138447332,401,"*",6.95973772185445,6.22305103969257,7.44504499880007,-1.04515701899973,2.06044088588472e-07,1.49419201110122e-05
"12420","NC_000075.7",30854487,30854887,401,"*",7.84972704022396,7.26824528871744,8.26302101060756,-0.845362521483153,2.1155543604998e-07,1.52802260350179e-05
"11819","NC_000074.7",106363734,106364134,401,"*",6.6184921702366,6.08549910119803,7.00682564064887,-0.780294706403154,2.30602799535709e-07,1.65896205227741e-05
"16224","NC_000077.7",117865204,117865604,401,"*",4.73436836265066,5.35269599221553,3.6293772352537,1.46191636985483,2.32588181925079e-07,1.6666050797703e-05
"4008","NC_000069.7",83034097,83034497,401,"*",4.65690738262229,5.36089403243252,3.22639827283616,1.7779553269105,2.37222836210854e-07,1.69309594998395e-05
"10127","NC_000073.7",80040340,80040740,401,"*",8.07643967745735,7.60557619607879,8.43085503160552,-0.703031897356447,2.4411827813348e-07,1.73545029458908e-05
"5037","NC_000070.7",44036932,44037332,401,"*",7.06047922301947,7.42115149239393,6.57846217535826,0.724398488340877,2.52672360500638e-07,1.78921757394511e-05
"7249","NC_000071.7",111568792,111569192,401,"*",9.26179298261857,8.83553865391193,9.59040955167671,-0.645910896953009,2.73425079494993e-07,1.9286080704848e-05
"23038","NC_000084.7",82417999,82418399,401,"*",4.80721420369675,2.41788623999183,5.662509253809,-2.8254171251743,2.80594850995642e-07,1.97147907565304e-05
"4118","NC_000069.7",89658234,89658634,401,"*",7.3286955111611,6.69937040625897,7.76541302927127,-0.906095450032586,3.1560187370741e-07,2.20884613702895e-05
"13160","NC_000075.7",101800129,101800529,401,"*",7.36244368766691,7.7563138476623,6.81890634115036,0.797713895905285,3.24958840437621e-07,2.26555281149889e-05
"14008","NC_000076.7",62286612,62287012,401,"*",5.17751066128253,5.77349988653575,4.14391561290909,1.35655625167611,3.49391334121742e-07,2.4265228154755e-05
"22972","NC_000084.7",76270282,76270682,401,"*",5.9464463112797,6.48665259385674,5.07294234604684,1.18948210754828,3.53107043466659e-07,2.44293252255842e-05
"248","NC_000067.7",36588234,36588634,401,"*",8.09305893375039,7.6753577202335,8.4165828996661,-0.637728016315412,3.71433190282097e-07,2.55991187668849e-05
"17135","NC_000078.7",100027661,100028061,401,"*",6.48901753928554,5.93215354068096,6.88979786506289,-0.812164690600865,3.7511657342566e-07,2.57388752436754e-05
"18963","NC_000080.7",67154425,67154825,401,"*",10.0086955410122,10.3023380878369,9.63960209257283,0.57298378437839,3.76387342973768e-07,2.57388752436754e-05
"11557","NC_000074.7",79802681,79803081,401,"*",8.90181588931067,9.18052367276425,8.55605376282088,0.544120493035869,3.77737273056099e-07,2.57388752436754e-05
"20265","NC_000081.7",101188087,101188487,401,"*",8.02559725948264,8.40017593210158,7.51829981386465,0.750163204148794,3.85843591516403e-07,2.61923974887658e-05
"17630","NC_000079.7",43458699,43459099,401,"*",5.87878815625895,6.3891732296817,5.08185059863987,1.09788380388193,3.92645701021954e-07,2.65522150053401e-05
"9080","NC_000072.7",134687674,134688074,401,"*",8.01967106613399,8.37065699998772,7.55486414997292,0.693526320117301,3.94085042998901e-07,2.65522150053401e-05
"6849","NC_000071.7",67417380,67417780,401,"*",3.57469324229645,4.29528851921553,2.0689067803629,1.856387389399,3.99466588207633e-07,2.68147516106514e-05
"5076","NC_000070.7",46664302,46664702,401,"*",11.2628083955575,11.4953141114329,10.9854952071171,0.456207491419239,4.04725175830953e-07,2.70671203702945e-05
"13774","NC_000076.7",33967880,33968280,401,"*",4.97510724671116,5.51708362047032,4.09687675058943,1.19727102577914,4.27930928356879e-07,2.85134641082663e-05
"284","NC_000067.7",39030203,39030603,401,"*",6.92410983556126,6.30555756030118,7.3556534303552,-0.895362977098263,4.60119517307681e-07,3.05426206090544e-05
"23072","NC_000084.7",84579980,84580380,401,"*",4.45717372409707,5.18836512001881,2.90074056249835,1.84706753228078,4.61767482210326e-07,3.05426206090544e-05
"712","NC_000067.7",89875720,89876120,401,"*",5.12619656020427,5.69829979109112,4.16410063206367,1.29108428932864,4.69219644866958e-07,3.09222595889148e-05
"7530","NC_000071.7",125553537,125553937,401,"*",4.76458505485424,5.38176681865294,3.66337106920735,1.45883587575601,4.856483626431e-07,3.1888554488169e-05
"19185","NC_000080.7",97557505,97557905,401,"*",3.62764717677451,1.65636609568251,4.43085232622754,-2.36199734102724,5.05828611412242e-07,3.30705274796442e-05
"19870","NC_000081.7",75873637,75874037,401,"*",5.80658722760898,5.00631241490633,6.31831859907137,-1.08954220876794,5.07312184297583e-07,3.30705274796442e-05
"21274","NC_000083.7",15170712,15171112,401,"*",7.70536082532806,7.10937107763385,8.1258805007563,-0.860243731185792,5.16282106037022e-07,3.35341942039946e-05
"21757","NC_000083.7",46978767,46979167,401,"*",8.63096788430642,8.97996300678845,8.16965866411298,0.688241451659254,5.23265282446544e-07,3.38659541402769e-05
"10535","NC_000073.7",122357854,122358254,401,"*",4.71762188253065,3.25263476554405,5.42934692068049,-1.82319107925145,5.30094146744728e-07,3.41853928848912e-05
"15950","NC_000077.7",98872531,98872931,401,"*",5.70116436840533,6.2566092109978,4.78625800001903,1.2347715242816,5.4264594357363e-07,3.48703124665802e-05
"15478","NC_000077.7",69295213,69295613,401,"*",9.23409079808207,8.84412806427656,9.54076214152723,-0.596336605631671,5.50457329999594e-07,3.52468369071017e-05
"13033","NC_000075.7",83323113,83323513,401,"*",3.49226667290198,4.36822758589298,0.890791802625318,2.88555555232035,5.54850944876686e-07,3.54026272496054e-05
"7242","NC_000071.7",110926042,110926442,401,"*",4.95403557276543,5.51554371153689,4.02219409394333,1.2419098820432,5.64131234007662e-07,3.58680200439308e-05
"2418","NC_000068.8",85028754,85029154,401,"*",6.77508201627286,6.19565831581044,7.18734212073996,-0.830592127144837,5.6698474278002e-07,3.5922959650452e-05
"10100","NC_000073.7",78750519,78750919,401,"*",7.11004614992259,6.42725934162493,7.57161582309852,-0.957897693589796,5.80667456079738e-07,3.66612316588525e-05
