"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name","refseq","ensembl"
"B3gnt7",117.196398570907,-0.779668067175594,0.165693837061206,-4.70547415042112,2.53276597946531e-06,2.6183244101602e-05,"B3gnt7","227327","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7","NM_145222","ENSMUSG00000079445"
"Pde6d",945.132867448152,-0.176613806017225,0.0779049512546407,-2.26704212213604,0.0233876526737146,0.0785603445925211,"Pde6d","18582","phosphodiesterase 6D, cGMP-specific, rod, delta","NM_001360816","ENSMUSG00000026239"
"Nppc",564.194283204013,1.69171206180671,0.124332602831472,13.606343173719,3.67160432936447e-42,1.03265328749221e-39,"Nppc","18159","natriuretic peptide type C","NM_010933","ENSMUSG00000026241"
"Dis3l2",1624.47321826886,-0.20308387039557,0.0888069054216011,-2.28680269210431,0.0222073422944293,0.0754400327521065,"Dis3l2","208718","DIS3 like 3'-5' exoribonuclease 2","NM_001172157","ENSMUSG00000053333"
"Ecel1",364.856428357674,0.907816670126202,0.202689369068708,4.4788568551835,7.50438337366268e-06,7.02060026388221e-05,"Ecel1","13599","endothelin converting enzyme-like 1","NM_001277925","ENSMUSG00000026247"
"Prss56",19.7850994950868,1.20245967362371,0.322707048742915,3.72616488641268,0.000194415252149465,0.00131834820238667,"Prss56","69453","serine protease 56","NM_027084","ENSMUSG00000036480"
"Eif4e2",3683.75553192735,0.200265428968883,0.0605292363230518,3.30857352800624,0.000937725579754645,0.00516652971009719,"Eif4e2","26987","eukaryotic translation initiation factor 4E member 2","NM_001039169","ENSMUSG00000026254"
"Inpp5d",106.344973817981,-0.881517025438724,0.16066268903266,-5.48675632622786,4.09381226154687e-08,6.10473103573081e-07,"Inpp5d","16331","inositol polyphosphate-5-phosphatase D","NM_001110192","ENSMUSG00000026288"
"Atg16l1",2398.25800668881,-0.191014244284059,0.0667045982548216,-2.86358435972219,0.00418877257472954,0.0188761091687774,"Atg16l1","77040","autophagy related 16 like 1","NM_001205391","ENSMUSG00000026289"
"Hjurp",388.656326044705,-0.267256962263152,0.111753205456455,-2.39149258557321,0.0167800228818875,0.0600293207034452,"Hjurp","381280","Holliday junction recognition protein","NM_198652","ENSMUSG00000044783"
"Arl4c",2739.447943168,0.713894786592207,0.0567362366495407,12.5826954473898,2.6290373384256e-36,5.48046030583098e-34,"Arl4c","320982","ADP-ribosylation factor-like 4C","NM_177305","ENSMUSG00000049866"
"Sh3bp4",1948.94173031519,0.214300656678024,0.0983446297760679,2.17907838146312,0.0293258459460439,0.0938119993352502,"Sh3bp4","98402","SH3-domain binding protein 4","NM_001420833","ENSMUSG00000036206"
"Gbx2",13.3297846162647,-1.02731313915451,0.397632376360282,-2.58357518207645,0.00977821529116396,0.0385536708375911,"Gbx2","14472","gastrulation brain homeobox 2","NM_010262","ENSMUSG00000034486"
"Asb18",44.3492456755398,-0.577481586586362,0.215094652505887,-2.68477890946432,0.00725777989725764,0.0301172370022267,"Asb18","208372","ankyrin repeat and SOCS box-containing 18","NM_001355134","ENSMUSG00000067081"
"Cops8",2399.3309630277,-0.227005159063146,0.0804120417254426,-2.82302444002389,0.00475729449329874,0.0211052832064998,"Cops8","108679","COP9 signalosome subunit 8","NM_133805","ENSMUSG00000034432"
"Ramp1",4920.79400705331,-0.291029028828387,0.0998863730999833,-2.91360092269118,0.00357286328422815,0.0164777627624255,"Ramp1","51801","receptor (calcitonin) activity modifying protein 1","NM_001168392","ENSMUSG00000034353"
"Per2",2714.38708490084,0.563877399510321,0.085248927686439,6.61448084818573,3.72857923793258e-11,8.80889273559031e-10,"Per2","18627","period circadian clock 2","NM_001420881","ENSMUSG00000055866"
"Traf3ip1",1392.19261470269,0.188327726312773,0.0559057699499688,3.36866349361275,0.000755335847997988,0.00429242972760627,"Traf3ip1","74019","TRAF3 interacting protein 1","NM_028718","ENSMUSG00000034292"
"Twist2",85.2949205863848,-1.47007116475322,0.215423904090047,-6.82408561372431,8.84871020037969e-12,2.26575572312901e-10,"Twist2","13345","twist basic helix-loop-helix transcription factor 2","NM_007855","ENSMUSG00000007805"
"Capn10",988.389745309464,-0.228422914672951,0.0978270983514222,-2.3349656539172,0.0195452150538402,0.0678990963239333,"Capn10","23830","calpain 10","NM_011796","ENSMUSG00000026270"
"Gpr35",159.056698471142,-0.529811438663838,0.116054871829725,-4.56518050738254,4.99064728822299e-06,4.8939343809388e-05,"Gpr35","64095","G protein-coupled receptor 35","NM_001104529","ENSMUSG00000026271"
"Sned1",287.457665422404,-0.621739774555232,0.123202109829357,-5.04650265662156,4.49970639214814e-07,5.44899340109026e-06,"Sned1","208777","sushi, nidogen and EGF-like domains 1","NM_172463","ENSMUSG00000047793"
"Mterf4",474.790118015723,0.213100635284646,0.0850455562676516,2.50572333978256,0.0122201194940517,0.0463558761111331,"Mterf4","69821","mitochondrial transcription termination factor 4","NM_001310756","ENSMUSG00000026273"
"Farp2",277.59214368747,-0.253367857415196,0.0918235128005524,-2.75929170740321,0.00579268016479228,0.0249915996688469,"Farp2","227377","FERM, RhoGEF and pleckstrin domain protein 2","NM_145519","ENSMUSG00000034066"
"Atg4b",1875.84265253011,-0.196262445120556,0.0839990014821894,-2.33648545408209,0.0194659548405245,0.067723788301444,"Atg4b","66615","autophagy related 4B, cysteine peptidase","NM_001368266","ENSMUSG00000026280"
"Ing5",445.537989071537,-0.456434078372675,0.0898724499089475,-5.07868739346822,3.80051452368142e-07,4.65385741845964e-06,"Ing5","66262","inhibitor of growth family, member 5","NM_025454","ENSMUSG00000026283"
"D2hgdh",296.467972085583,-0.229294009304803,0.0857914031799105,-2.67269214403636,0.00752452688397872,0.0310858223029188,"D2hgdh","98314","D-2-hydroxyglutarate dehydrogenase","NM_001310767","ENSMUSG00000073609"
"Macir",2275.87373448101,-0.254740084457567,0.0868840927498281,-2.93195309285279,0.00336837618584249,0.0156857444512334,"Macir","52392","macrophage immunometabolism regulator","NM_001355071","ENSMUSG00000044768"
"Pam",20083.8821010891,0.814310353717101,0.0555525841930698,14.6583703628802,1.1909718536258e-48,5.02448339866563e-46,"Pam","18484","peptidylglycine alpha-amidating monooxygenase","NM_001357127","ENSMUSG00000026335"
"B230216N24Rik",320.860423704886,2.30162846381065,0.161868385501288,14.2191352355975,6.97090189157438e-46,2.37533481955397e-43,"B230216N24Rik","78603","RIKEN cDNA B230216N24 gene","NR_037993","ENSMUSG00000089706"
"Cdh20",1572.47177977025,0.458024006102845,0.0775368147709066,5.90718109140982,3.48011136012639e-09,6.25396482658008e-08,"Cdh20","23836","cadherin 20","NM_001420677","ENSMUSG00000050840"
"Zcchc2",1851.47296818226,0.464535141759786,0.0818337364846594,5.67657254470921,1.37420291870472e-08,2.25041603664778e-07,"Zcchc2","227449","zinc finger, CCHC domain containing 2","NM_001122675","ENSMUSG00000038866"
"Phlpp1",5462.77087824516,0.610014406694824,0.0773573533580274,7.88566800975647,3.12857349190595e-15,1.17199141021314e-13,"Phlpp1","98432","PH domain and leucine rich repeat protein phosphatase 1","NM_133821","ENSMUSG00000044340"
"Kdsr",1365.47693593143,-0.183281938801789,0.0646900769671028,-2.83323111356004,0.00460800568851615,0.0205394403017384,"Kdsr","70750","3-ketodihydrosphingosine reductase","NM_001316750","ENSMUSG00000009905"
"Serpinb2",12.2553790239158,3.26135317190584,0.942833226170594,3.45909868402934,0.000541986288143227,0.00323440457648244,"Serpinb2","18788","serine (or cysteine) peptidase inhibitor, clade B, member 2","NM_001174170","ENSMUSG00000062345"
"Serpinb8",246.558639313491,-0.754598907787814,0.211317259349476,-3.57092889672519,0.000355717458910453,0.00223350731907665,"Serpinb8","20725","serine (or cysteine) peptidase inhibitor, clade B, member 8","NM_001159748","ENSMUSG00000026315"
"Tsn",2507.82809657696,-0.233786733270837,0.0520118332964484,-4.49487584754682,6.96105495110333e-06,6.57128037712307e-05,"Tsn","22099","translin","NM_011650","ENSMUSG00000026374"
"Nifk",1428.47038979942,-0.228823321803862,0.048360448343889,-4.73162118301116,2.22733784075388e-06,2.34081845790736e-05,"Nifk","67949","nucleolar protein interacting with the FHA domain of MKI67","NM_026472","ENSMUSG00000026377"
"Tfcp2l1",228.018201798062,0.414557327645634,0.12139398563178,3.41497418910931,0.00063788055792099,0.00372531496565656,"Tfcp2l1","81879","transcription factor CP2-like 1","NM_023755","ENSMUSG00000026380"
"Epb41l5",247.12099349814,0.246488642169837,0.093362744508338,2.64011778432481,0.00828772180586796,0.0336249902634828,"Epb41l5","226352","erythrocyte membrane protein band 4.1 like 5","NM_001113416","ENSMUSG00000026383"
"C1ql2",742.042025282674,0.462622456987786,0.170411133799954,2.71474314307925,0.00663271915877262,0.0279555544182426,"C1ql2","226359","complement component 1, q subcomponent-like 2","NM_207233","ENSMUSG00000036907"
"Insig2",809.368385413395,0.3417071913749,0.107147795817905,3.18912011923814,0.00142706565638961,0.00746125003410078,"Insig2","72999","insulin induced gene 2","NM_001271531","ENSMUSG00000003721"
"Htr5b",33.7526243998451,-0.986182927145776,0.280556241182186,-3.51509887283304,0.000439590292086235,0.00268775030554727,"Htr5b","15564","5-hydroxytryptamine (serotonin) receptor 5B","NM_010483","ENSMUSG00000050534"
"Ddx18",901.664560855558,-0.205233794053034,0.0613756881974324,-3.3438939762735,0.00082611302498842,0.00463810266804428,"Ddx18","66942","DEAD box helicase 18","NM_025860","ENSMUSG00000001674"
"Mgat5",9900.07425782452,0.211724454338613,0.0784888927404416,2.69750848745917,0.0069860503852166,0.0291878865304534,"Mgat5","107895","mannoside acetylglucosaminyltransferase 5","NM_145128","ENSMUSG00000036155"
"Gm51746",19.1298576514871,2.22649346536938,0.352878128430171,6.30952526095697,2.79892682340356e-10,5.85614776457088e-09,"Gm51746","115487359","predicted gene, 51746","XR_003948717",NA
"Tmem163",1507.05016857001,0.749922167598788,0.0902433470655058,8.30999948455407,9.57024887153459e-17,4.25000600889026e-15,"Tmem163","72160","transmembrane protein 163","NM_028135","ENSMUSG00000026347"
"Map3k19",257.603781214289,0.765372798443333,0.101024455484337,7.57611406836043,3.56058779662233e-14,1.18590329263818e-12,"Map3k19","22625","mitogen-activated protein kinase kinase kinase 19","NM_011737","ENSMUSG00000051590"
"Zranb3",312.611772605991,-0.625387794076957,0.115142123493914,-5.43144224806668,5.59004073648629e-08,8.13886041764098e-07,"Zranb3","226409","zinc finger, RAN-binding domain containing 3","NM_001285945","ENSMUSG00000036086"
"R3hdm1",14631.459252525,0.573165978313523,0.107996027196727,5.30728762151072,1.11268530835536e-07,1.52244563542461e-06,"R3hdm1","226412","R3H domain containing 1","NM_001357482","ENSMUSG00000056211"
"Lct",45.1634855509648,-1.0673624254664,0.303108648207393,-3.52138558823332,0.000429297877176412,0.00263240130969564,"Lct","226413","lactase","NM_001081078","ENSMUSG00000026354"
"Mcm6",445.6227250884,-0.413393158908172,0.096201519392719,-4.29715831431514,1.73001640129395e-05,0.000149751639543368,"Mcm6","17219","minichromosome maintenance complex component 6","NM_001313695","ENSMUSG00000026355"
"AA986860",163.215607442976,-0.268195975826207,0.116520797540964,-2.30170048168371,0.0213520690231421,0.0731793638338597,"AA986860","212439","expressed sequence AA986860","NM_001421509","ENSMUSG00000042510"
"Mapkapk2",1723.99485967763,0.476147878611105,0.105202441794057,4.52601546590721,6.01061830404239e-06,5.7756044321761e-05,"Mapkapk2","17164","MAP kinase-activated protein kinase 2","NM_008551","ENSMUSG00000016528"
"Dyrk3",735.155891005915,1.06185075862059,0.117194990110157,9.06054736318081,1.29797557996402e-19,7.95807242262371e-18,"Dyrk3","226419","dual-specificity tyrosine phosphorylation regulated kinase 3","NM_001418070","ENSMUSG00000016526"
"Rassf5",805.313001199607,0.307949962281905,0.11627011460668,2.64857365388897,0.00808322334244862,0.0329939263775276,"Rassf5","54354","Ras association (RalGDS/AF-6) domain family member 5","NM_001311094","ENSMUSG00000026430"
"Gm51644",12.0943382039767,0.995273090936882,0.461825643581,2.15508407722777,0.0311552554913186,0.0984554970662875,"Gm51644","115487117","predicted gene, 51644","XR_003947997",NA
"Srgap2",5777.1635922556,0.124046570836212,0.0565585306846806,2.19324245758405,0.0282899150310115,0.0912892013175183,"Srgap2","14270","SLIT-ROBO Rho GTPase activating protein 2","NM_001081011","ENSMUSG00000026425"
"Slc41a1",4228.09860710613,-0.368694675368541,0.0660785333754211,-5.57964374411618,2.41011702182385e-08,3.76254304050192e-07,"Slc41a1","98396","solute carrier family 41, member 1","NM_173865","ENSMUSG00000013275"
"Elk4",488.846419381961,0.402737869553692,0.0738443599784352,5.45387446883288,4.92839995840637e-08,7.22899990587769e-07,"Elk4","13714","ELK4, member of ETS oncogene family","NM_001376954","ENSMUSG00000026436"
"Mfsd4a",2627.26725945355,-0.222401027161502,0.0710719413158598,-3.12923810780827,0.00175260225590523,0.00891598029640676,"Mfsd4a","213006","major facilitator superfamily domain containing 4A","NM_001114662","ENSMUSG00000059149"
"Gm29695",526.56501283375,-0.73964348880119,0.0889592459960623,-8.31440824974989,9.22112092655465e-17,4.1259859014551e-15,"Gm29695","100505034","predicted gene, 29695","XR_004935384",NA
"Lemd1",63.5880655609467,-0.999686312041843,0.234949103757662,-4.25490583302232,2.09137012557909e-05,0.000178673998337203,"Lemd1","213409","LEM domain containing 1","NM_001033250","ENSMUSG00000079330"
"Dstyk",2315.25509773131,-0.123974934484532,0.0490072012574613,-2.52972892357644,0.0114150680849536,0.0438844850070063,"Dstyk","213452","dual serine/threonine and tyrosine protein kinase","NM_172516","ENSMUSG00000042046"
"Rbbp5",1843.78264739212,-0.154779339959222,0.0666946821797317,-2.32071485912649,0.0203022382289202,0.0701283379353164,"Rbbp5","213464","retinoblastoma binding protein 5, histone lysine methyltransferase complex subunit","NM_001357486","ENSMUSG00000026439"
"Cntn2",3915.29170356859,-0.284259984978974,0.0655031646153613,-4.33963743046869,1.42717990347642e-05,0.000125874567992527,"Cntn2","21367","contactin 2","NM_011531","ENSMUSG00000053024"
"Lrrn2",3706.53980950683,-0.415256736398855,0.0880793334118201,-4.71457628382924,2.42214249687576e-06,2.52458487659656e-05,"Lrrn2","16980","leucine rich repeat protein 2, neuronal","NM_010732","ENSMUSG00000026443"
"Pik3c2b",750.285433060614,-0.604495571671291,0.0999072289477113,-6.05056889314453,1.44335221314251e-09,2.74407273226096e-08,"Pik3c2b","240752","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta","NM_001099276","ENSMUSG00000026447"
"Ppp1r15b",4683.63549246051,0.722443484566205,0.0773573640343558,9.33903958058027,9.72118875074403e-21,6.42722923412065e-19,"Ppp1r15b","108954","protein phosphatase 1, regulatory subunit 15B","NM_133819","ENSMUSG00000046062"
"Plekha6",2751.50766307935,-0.844242249738334,0.0665328544538725,-12.6891031005389,6.79595562001913e-37,1.48663626705085e-34,"Plekha6","240753","pleckstrin homology domain containing, family A member 6","NM_001160268","ENSMUSG00000041757"
"Etnk2",180.588444680464,-1.42475846466021,0.194696531299111,-7.3178420547789,2.51990200181746e-13,7.68505052843434e-12,"Etnk2","214253","ethanolamine kinase 2","NM_001419593","ENSMUSG00000070644"
"Gm53475",15.2703894475261,-0.7996059625642,0.331226497815382,-2.4140760713229,0.0157751684019236,0.0572083931464765,"Gm53475","118567635","predicted gene, 53475","XR_004935395",NA
"Lax1",17.8067417284989,-1.19821220790974,0.302962732115958,-3.95498218391802,7.65403553155195e-05,0.000572734846593504,"Lax1","240754","lymphocyte transmembrane adaptor 1","NM_001159649","ENSMUSG00000051998"
"Btg2",422.097170723509,0.4959793579576,0.159989573008135,3.10007301496067,0.00193472942709293,0.00974182174443299,"Btg2","12227","BTG anti-proliferation factor 2","NM_007570","ENSMUSG00000020423"
"Adora1",14561.8694519578,0.175105271666368,0.0808462824079398,2.16590381710824,0.0303185375707756,0.096274940361393,"Adora1","11539","adenosine A1 receptor","NM_001008533","ENSMUSG00000042429"
"Tmem183a",2619.20419721001,0.130807488149253,0.0455692104218654,2.87052347271939,0.00409792770817143,0.0185185363583498,"Tmem183a","57439","transmembrane protein 183A","NM_001042485","ENSMUSG00000042305"
"Klhl12",1576.74916093256,-0.247106077416757,0.0625730566697912,-3.94908113120921,7.84517607208659e-05,0.000583824757754314,"Klhl12","240756","kelch-like 12","NM_001311136","ENSMUSG00000026455"
"Rabif",1035.31626427108,-0.311282800236823,0.0684663623861204,-4.54650706402837,5.45435401072947e-06,5.29565472417071e-05,"Rabif","98710","RAB interacting factor","NM_145510","ENSMUSG00000042229"
"Kdm5b",5296.03672236499,0.3664864421504,0.0480086720137778,7.63375504419752,2.28012961444891e-14,7.87555879891234e-13,"Kdm5b","75605","lysine demethylase 5B","NM_152895","ENSMUSG00000042207"
"Ube2t",53.4470310012939,-0.524825460651515,0.223886378025773,-2.34415986036944,0.0190699957983622,0.0666340476338355,"Ube2t","67196","ubiquitin-conjugating enzyme E2T","NM_001278115","ENSMUSG00000026429"
"Ptprv",29.087745819969,-0.824980137980726,0.268820588446086,-3.06888747900416,0.00214857499140986,0.0106520985654145,"Ptprv","13924","protein tyrosine phosphatase receptor type V","NM_007955","ENSMUSG00000097993"
"Timm17a",1724.20939001638,-0.189741190960277,0.0613384112735813,-3.09335026813777,0.00197910394708554,0.00992576927212248,"Timm17a","21854","translocase of inner mitochondrial membrane 17a","NM_001360856","ENSMUSG00000062580"
