"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name","refseq","ensembl"
"Gm32391",319.397071493755,0.276087056806447,0.103336163771482,2.6717370447096,0.00754597547172168,0.0622472715937786,"Gm32391","102634922","predicted gene, 32391","NR_168342",NA
"Gm51751",12.1593824094782,-1.22581696435497,0.373575116664351,-3.28131320763619,0.00103324937417484,0.0149943862907485,"Gm51751","115487365","predicted gene, 51751","XR_003948759",NA
"Creg1",1451.95136032865,-0.491462308882614,0.0795726886148103,-6.17626873539047,6.56342328842996e-10,1.43362639400709e-07,"Creg1","433375","cellular repressor of E1A-stimulated genes 1","NM_011804","ENSMUSG00000040713"
"Tada1",706.371874702483,0.223440389694881,0.0731545364559402,3.05436136321437,0.00225540230243451,0.0272974545060363,"Tada1","27878","transcriptional adaptor 1","NM_030245","ENSMUSG00000026563"
"Pogk",2194.40225836577,0.156086610790619,0.0589365885014614,2.64838218090531,0.00808780351988183,0.0653999582346185,"Pogk","71592","pogo transposable element with KRAB domain","NM_001142948","ENSMUSG00000040596"
"Uck2",7726.82776718468,0.248070929106375,0.0854641339786418,2.90263198792103,0.00370041192869172,0.0385651053317945,"Uck2","80914","uridine-cytidine kinase 2","NM_030724","ENSMUSG00000026558"
"Aldh9a1",724.519851959305,-0.284637292413945,0.0809230942691287,-3.51738023594744,0.000435828974904705,0.00787202202480783,"Aldh9a1","56752","aldehyde dehydrogenase 9, subfamily A1","NM_019993","ENSMUSG00000026687"
"Gm51671",30.9136358381157,0.836029487724628,0.320539926130713,2.60819142818328,0.00910220359596049,0.0705277687526463,"Gm51671","115487165","predicted gene, 51671","XR_003948152",NA
"Nuf2",70.0570699518683,0.852071258256048,0.202846044941118,4.20058107863719,2.66230804422565e-05,0.00096354450881939,"Nuf2","66977","NUF2, NDC80 kinetochore complex component","NM_001355159","ENSMUSG00000026683"
"Ddr2",732.703400627564,0.547809132537682,0.184965602288097,2.96168112211713,0.00305964478350397,0.0336327353487778,"Ddr2","18214","discoidin domain receptor family, member 2","NM_022563","ENSMUSG00000026674"
"Uap1",2283.86571102884,0.204812483211198,0.0572141557259028,3.57975190951691,0.000343920567653455,0.00655966473439351,"Uap1","107652","UDP-N-acetylglucosamine pyrophosphorylase 1","NM_001305045","ENSMUSG00000026670"
"Gm7694",149.985492732208,-0.34643246442886,0.128090336620171,-2.7045948474329,0.00683877431564359,0.0580902406993714,"Gm7694","665574","predicted gene 7694","NM_001198955","ENSMUSG00000102752"
"Adamts4",304.361562502749,0.343550419833605,0.133062213265977,2.58187814106837,0.00982642749851752,0.0743761080077881,"Adamts4","240913","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4","NM_172845","ENSMUSG00000006403"
"Slamf7",39.3147651995893,-1.20938339470285,0.295960912864756,-4.08629431162587,4.38317713159181e-05,0.00138441204268584,"Slamf7","75345","SLAM family member 7","NM_001347184","ENSMUSG00000038179"
"Tma7-ps",330.771729023429,-0.263605921781756,0.0892489708620946,-2.95360180891132,0.00314088987025487,0.0343327745904047,"Tma7-ps","115487184","translational machinery associated 7 homolog (S. cerevisiae), pseudogene","NM_001372440","ENSMUSG00000091537"
"Pea15a",17129.413129151,-0.20636326472985,0.0844650814078107,-2.44317842699393,0.0145585375358501,0.0961112990304498,"Pea15a","18611","proliferation and apoptosis adaptor protein 15A","NM_001329869","ENSMUSG00000013698"
"Atp1a2",39808.3486325131,-0.326130743279432,0.0650413881190311,-5.01420330517218,5.32536559084673e-07,3.67160128031958e-05,"Atp1a2","98660","ATPase, Na+/K+ transporting, alpha 2 polypeptide","NM_178405","ENSMUSG00000007097"
"Kcnj9",4474.22943105937,-0.368616485943138,0.071085230878663,-5.18555656901978,2.15370700068887e-07,1.73461519750937e-05,"Kcnj9","16524","potassium inwardly-rectifying channel, subfamily J, member 9","NM_001360808","ENSMUSG00000038026"
"Kcnj10",28116.7567087505,-0.263644326803142,0.0616045929271542,-4.27962127945387,1.87211601888166e-05,0.000719566675456922,"Kcnj10","16513","potassium inwardly-rectifying channel, subfamily J, member 10","NM_001039484","ENSMUSG00000044708"
"Gm35522",187.658176286908,-0.528615554932644,0.154576904206037,-3.41975767756384,0.000626769406589057,0.0103888934661848,"Gm35522","102639139","predicted gene, 35522","XR_373714",NA
"Grem2",3121.05973171954,-0.2203818306938,0.0760918131961691,-2.89626204760876,0.00377636913020923,0.0390590866217464,"Grem2","23893","gremlin 2, DAN family BMP antagonist","NM_011825","ENSMUSG00000050069"
"Pld5",106.556430381896,0.666951692583893,0.178126164795313,3.74426571947077,0.000180922103972818,0.00406306560240097,"Pld5","319455","phospholipase D family, member 5","NM_001195816","ENSMUSG00000055214"
"Zbtb18",11683.9725987837,0.434085986046475,0.152493593075018,2.84658507477707,0.00441909195190903,0.0435010501643756,"Zbtb18","30928","zinc finger and BTB domain containing 18","NM_001012330","ENSMUSG00000063659"
"Kif26b",707.150146655959,-0.426668068432014,0.0833989826150097,-5.11598649112567,3.12105398663799e-07,2.3334158476472e-05,"Kif26b","269152","kinesin family member 26B","NM_001161665","ENSMUSG00000026494"
"Smyd3",974.000158363393,0.173449759836623,0.0551995086930785,3.1422337615547,0.00167664117394336,0.0217643992389029,"Smyd3","69726","SET and MYND domain containing 3","NM_027188","ENSMUSG00000055067"
"Coq8a",726.12664420633,-0.572111263084071,0.112302245035063,-5.09438847732248,3.49868709277666e-07,2.56170399160784e-05,"Coq8a","67426","coenzyme Q8A","NM_001163290","ENSMUSG00000026489"
"Stum",22471.7194028352,-0.403235257888595,0.0932657002172955,-4.32351075421206,1.53565648745609e-05,0.000610096352045617,"Stum","381310","mechanosensory transduction mediator","NM_001081227","ENSMUSG00000053963"
"Acbd3",2080.60424943369,0.26536250251174,0.109459245901306,2.42430413554105,0.015337754436787,0.0997686016392911,"Acbd3","170760","acyl-Coenzyme A binding domain containing 3","NM_133225","ENSMUSG00000026499"
"H3f3a",4249.59252292821,-0.192310147424498,0.0531314923653018,-3.61951337828576,0.00029515755188547,0.00586969322318591,"H3f3a","15078","H3.3 histone A","NM_008210","ENSMUSG00000060743"
"Ephx1",3278.42430554514,-0.434397952371868,0.103060415426761,-4.21498351790141,2.49796431551965e-05,0.000920196043798184,"Ephx1","13849","epoxide hydrolase 1, microsomal","NM_001312918","ENSMUSG00000038776"
"Cnih3",1521.2782141965,0.528266552977542,0.0684410885967121,7.71855859994195,1.17652568706214e-14,8.6861911037725e-12,"Cnih3","72978","cornichon family AMPA receptor auxiliary protein 3","NM_001160211","ENSMUSG00000026514"
"1700047M11Rik",55.164830697704,0.445993263446811,0.182624153477845,2.4421373348127,0.0146005911665622,0.0962030524718573,"1700047M11Rik","67330","RIKEN cDNA 1700047M11 gene","NR_015458","ENSMUSG00000100147"
"Trp53bp2",1781.84860060982,-0.342502676996522,0.0613140344124592,-5.58604046004392,2.32305135902638e-08,2.62179280449608e-06,"Trp53bp2","209456","transformation related protein 53 binding protein 2","NM_173378","ENSMUSG00000026510"
"Capn2",4252.21273403665,-0.186207914721719,0.0530032262788598,-3.51314302533292,0.000442839029121429,0.00794196837753299,"Capn2","12334","calpain 2","NM_009794","ENSMUSG00000026509"
"Gm37885",145.709730030208,-1.15434901449474,0.223631977025929,-5.16182448434422,2.44554532683068e-07,1.94316671058802e-05,"Gm37885","108167751","predicted gene, 37885","XR_001779586",NA
"C130074G19Rik",373.592865012998,0.302560488346782,0.107976402727349,2.80209824280568,0.00507714099213242,0.0477251253260447,"C130074G19Rik","226777","RIKEN cDNA C130074G19 gene","NM_178692","ENSMUSG00000039349"
"Mark1",6876.54105929292,0.150096646359127,0.0293947908512984,5.10623283963584,3.28644701039392e-07,2.43650855971422e-05,"Mark1","226778","MAP/microtubule affinity regulating kinase 1","NM_001378876","ENSMUSG00000026620"
"Gm2061",118.235952629968,-0.444967956338224,0.157142485746456,-2.83162095994946,0.00463127128312039,0.0449898551894793,"Gm2061","100039138","predicted gene 2061","NR_040305","ENSMUSG00000097615"
"Slc30a10",352.185069563039,-0.284860360387935,0.102413546808529,-2.78147148756119,0.00541130837973357,0.0496802969847146,"Slc30a10","226781","solute carrier family 30, member 10","NM_001033286","ENSMUSG00000026614"
"Tgfb2",869.570111460386,-0.518162712621728,0.11523367716503,-4.49662568590648,6.90403748773089e-06,0.000312073061849754,"Tgfb2","21808","transforming growth factor, beta 2","NM_001329107","ENSMUSG00000039239"
"Kcnk2",2389.09484368172,0.313606040232798,0.0622592309656856,5.03710109117222,4.7263519496361e-07,3.33650319504391e-05,"Kcnk2","16526","potassium channel, subfamily K, member 2","NM_001159850","ENSMUSG00000037624"
"Cenpf",186.900511015709,0.921401402367315,0.302679631684664,3.0441473621431,0.00233340811510051,0.0279551442809101,"Cenpf","108000","centromere protein F","NM_001081363","ENSMUSG00000026605"
"Atf3",910.161520989566,0.872592619351623,0.187288979780882,4.65907081330953,3.17639926880168e-06,0.000165068511625653,"Atf3","11910","activating transcription factor 3","NM_007498","ENSMUSG00000026628"
"Gm32200",41.0148266844505,0.787428842380999,0.207992109614877,3.78585920321218,0.000153178390752724,0.00358542655977216,"Gm32200","102634668","predicted gene, 32200","NR_151615","ENSMUSG00000103114"
"Dtl",386.37042209772,0.477452660642485,0.18472913530293,2.58460940587162,0.00974893692531165,0.0739880848536861,"Dtl","76843","denticleless E3 ubiquitin protein ligase","NM_001305233","ENSMUSG00000037474"
"Kcnh1",7076.29500474875,-0.277222323164827,0.0717701605782889,-3.86264041951564,0.000112168051828496,0.00282673446217918,"Kcnh1","16510","potassium voltage-gated channel, subfamily H (eag-related), member 1","NM_001038607","ENSMUSG00000058248"
"Sertad4",808.800137392789,-0.308435432305887,0.0776929603739707,-3.96992765909873,7.18944566116657e-05,0.00202206012174937,"Sertad4","214791","SERTA domain containing 4","NM_001177794","ENSMUSG00000016262"
"Irf6",39.8655473681648,1.1411816159939,0.24800871289167,4.60137711569985,4.19706743944483e-06,0.000208898421234615,"Irf6","54139","interferon regulatory factor 6","NM_016851","ENSMUSG00000026638"
"A130010J15Rik",115.412330525236,0.354061940445407,0.126831080870048,2.79160232662671,0.00524477712093494,0.0487066068164813,"A130010J15Rik","319266","RIKEN cDNA A130010J15 gene","NM_001160359","ENSMUSG00000079144"
"Hsd11b1",433.564370048493,0.436809774535977,0.0965874476445288,4.52242796748879,6.11342944423085e-06,0.000280863227932306,"Hsd11b1","15483","hydroxysteroid 11-beta dehydrogenase 1","NM_001044751","ENSMUSG00000016194"
"Lamb3",544.87152784109,-0.37687435654716,0.128095052437812,-2.94214608116989,0.0032594612833679,0.0353648388709949,"Lamb3","16780","laminin, beta 3","NM_001277928","ENSMUSG00000026639"
"Camk1g",2237.48992448594,0.636737663337067,0.0985403820193499,6.4616926613095,1.03538222768588e-10,3.00753076924035e-08,"Camk1g","215303","calcium/calmodulin-dependent protein kinase I gamma","NM_144817","ENSMUSG00000016179"
"Fam171a1",3345.87216335509,0.136032676087593,0.054743714695396,2.48490035512759,0.0129587701978357,0.0892464947989836,"Fam171a1","269233","family with sequence similarity 171, member A1","NM_001081161","ENSMUSG00000050530"
"Nmt2",2199.88165710289,0.34703977964692,0.132958202066451,2.61014194125064,0.00905046614536829,0.0703664807502329,"Nmt2","18108","N-myristoyltransferase 2","NM_001290368","ENSMUSG00000026643"
"Rpp38",232.286186041133,-0.351650676160181,0.0947753218766934,-3.71036119104606,0.000206963752618262,0.00447764436220145,"Rpp38","227522","ribonuclease P/MRP 38 subunit","NM_001013376","ENSMUSG00000049950"
"Meig1",143.959239883528,-0.40309954429693,0.12681400540787,-3.17866739561177,0.00147953758701236,0.0199057908156963,"Meig1","104362","meiosis expressed gene 1","NM_001355205","ENSMUSG00000026650"
"Gm39752",72.3417766544775,0.660353840731862,0.263459558616437,2.50647136964672,0.0121942932884524,0.0859127963332357,"Gm39752","105244074","predicted gene, 39752","XR_865942",NA
"Optn",1212.38805182899,0.243246647213343,0.0777363793906773,3.12912241501325,0.00175329248097767,0.0224794424532875,"Optn","71648","optineurin","NM_001356487","ENSMUSG00000026672"
"Sec61a2",4014.0505586147,-0.112757041483639,0.0452992642670114,-2.48915834082879,0.0128045923853293,0.088557600497912,"Sec61a2","57743","Sec61, alpha subunit 2 (S. cerevisiae)","NM_001356411","ENSMUSG00000025816"
"Sfmbt2",490.517455003084,0.309591496795165,0.127293001629276,2.43211718501862,0.0150108498907683,0.0982190728266335,"Sfmbt2","353282","Scm-like with four mbt domains 2","NM_001198808","ENSMUSG00000061186"
"Prkcq",1024.8691295643,-0.281792693102725,0.0839235046626651,-3.35773266661593,0.000785845758281761,0.0123115835464142,"Prkcq","18761","protein kinase C, theta","NM_008859","ENSMUSG00000026778"
"Pfkfb3",4465.92939477311,0.583548940167586,0.103125300657527,5.65863989192642,1.52577320621599e-08,1.83912758101641e-06,"Pfkfb3","170768","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3","NM_001177752","ENSMUSG00000026773"
"Fbh1",2489.01297528489,0.225865653411734,0.0489065560717376,4.61831033615263,3.86877363894071e-06,0.000195301424810229,"Fbh1","50755","F-box DNA helicase 1","NM_001348234","ENSMUSG00000058594"
"Rsu1",1100.621249385,-0.21591331757392,0.0647624398906679,-3.33392809070235,0.000856287920237963,0.0131340576167334,"Rsu1","20163","Ras suppressor protein 1","NM_009105","ENSMUSG00000026727"
"Cubn",23.0109612636314,0.986693894441294,0.281250606237473,3.50823739596914,0.000451086328509629,0.00804104492440857,"Cubn","65969","cubilin (intrinsic factor-cobalamin receptor)","NM_001081084","ENSMUSG00000026726"
"Vim",4391.74071187421,-0.309709290085133,0.0797239380499882,-3.88477159634212,0.000102426134591744,0.00263027344758132,"Vim","22352","vimentin","NM_011701","ENSMUSG00000026728"
"Slc39a12",811.210089165579,-0.495764895948352,0.0876407666618998,-5.65678410665794,1.54235572805583e-08,1.84655413144738e-06,"Slc39a12","277468","solute carrier family 39 (zinc transporter), member 12","NM_001012305","ENSMUSG00000036949"
"Pip4k2a",1381.41096570145,0.281355524514136,0.0889036119556922,3.16472546305945,0.00155229342925944,0.0206030616277514,"Pip4k2a","18718","phosphatidylinositol-5-phosphate 4-kinase, type II, alpha","NM_001355146","ENSMUSG00000026737"
"4930447M23Rik",43.5487107270274,0.636085092431287,0.257745036898586,2.46788493033743,0.0135914002741269,0.0922198857899497,"4930447M23Rik","108871","RIKEN cDNA 4930447M23 gene","NR_126563",NA
"Etl4",3811.59561965641,0.255388515744572,0.0653394465816368,3.90864216190572,9.28163237607224e-05,0.00244007780521697,"Etl4","208618","enhancer trap locus 4","NM_001081006","ENSMUSG00000036617"
"Apbb1ip",73.4854676342295,-0.529865794672796,0.169443767153412,-3.12708932039419,0.00176546281502131,0.0225701555695257,"Apbb1ip","54519","amyloid beta (A4) precursor protein-binding, family B, member 1 interacting protein","NM_019456","ENSMUSG00000026786"
"Psd4",25.3926092946033,-0.743125860556255,0.26903541527049,-2.76218601112092,0.00574157572983901,0.051485313945859,"Psd4","215632","pleckstrin and Sec7 domain containing 4","NM_001355231","ENSMUSG00000026979"
"Pnpla7",344.589734253559,-0.36287654934081,0.120013738247197,-3.02362508359985,0.00249765753780219,0.0292690469808553,"Pnpla7","241274","patatin-like phospholipase domain containing 7","NM_146251","ENSMUSG00000036833"
"Nrarp",1029.05738627491,-0.473304834465203,0.0990951985010654,-4.77626405340027,1.78581865599199e-06,0.000101926603756658,"Nrarp","67122","Notch-regulated ankyrin repeat protein","NM_025980","ENSMUSG00000078202"
"Tmem210",318.249350129899,-0.525175198119505,0.10699008505769,-4.90863427051513,9.17128281174857e-07,5.82458638499545e-05,"Tmem210","78217","transmembrane protein 210","NM_030055","ENSMUSG00000026963"
"Lrrc26",599.646567790279,-0.591316346423298,0.106865647637271,-5.53326873038166,3.14317335810431e-08,3.33496339714073e-06,"Lrrc26","227618","leucine rich repeat containing 26","NM_146117","ENSMUSG00000026961"
"Grin1",33283.4945230427,-0.26048149418504,0.0888712090625957,-2.93099977971012,0.00337873021073441,0.0361351443255351,"Grin1","14810","glutamate receptor, ionotropic, NMDA1 (zeta 1)","NM_001177656","ENSMUSG00000026959"
"Paxx",1560.95376691223,-0.285717736611184,0.0991100343920039,-2.88283359363091,0.00394115580022781,0.0402368101419767,"Paxx","227622","non-homologous end joining factor","NM_153557","ENSMUSG00000047617"
"Ptgds",62.5576762275424,-0.608736626508656,0.191882648344725,-3.17244228052885,0.00151162604042832,0.0202258222219736,"Ptgds","19215","prostaglandin D2 synthase (brain)","NM_008963","ENSMUSG00000015090"
"Kcnt1",2711.01716281354,0.310593593734095,0.0693817546520971,4.47658891435527,7.58450889864785e-06,0.000338513635201867,"Kcnt1","227632","potassium channel, subfamily T, member 1","NM_001145403","ENSMUSG00000058740"
"Nacc2",5454.19026197796,-0.359272262869228,0.0807974942528691,-4.44657679289937,8.72494860934014e-06,0.000379846104198767,"Nacc2","67991","nucleus accumbens associated 2, BEN and BTB (POZ) domain containing","NM_001037098","ENSMUSG00000026932"
"Snapc4",1683.1918791376,-0.184465186307598,0.0682192889018979,-2.70400335853494,0.00685095967080557,0.0581380049841973,"Snapc4","227644","small nuclear RNA activating complex, polypeptide 4","NM_001290419","ENSMUSG00000036281"
"Med22",1052.76578187853,-0.232818829500494,0.0919585087236644,-2.53178126452784,0.0113484760302947,0.0819181179985176,"Med22","20933","mediator complex subunit 22","NM_001033908","ENSMUSG00000015776"
